Timestamp: 1686767197, Funktion: OSMP_INIT END, OSMPRank: 0
Timestamp: 1686767197, Funktion: OSMP_SEND START, OSMPRank: 0
Timestamp: 1686767197, Funktion: OSMP_SEND END, OSMPRank: 0
Timestamp: 1686767197, Funktion: OSMP_SEND START, OSMPRank: 0
Timestamp: 1686767199, Funktion: OSMP_RECV START, OSMPRank: 1
Timestamp: 1686767199, Funktion: OSMP_RECV START, OSMPRank: 1
Timestamp: 1686767199, Funktion: OSMP_RECV END, OSMPRank: 1
Timestamp: 1686767199, Funktion: OSMP_SEND END, OSMPRank: 0
Timestamp: 1686767199, Funktion: OSMP_SEND START, OSMPRank: 0
Timestamp: 1686767201, Funktion: OSMP_RECV START, OSMPRank: 1
Timestamp: 1686767201, Funktion: OSMP_RECV START, OSMPRank: 1
Timestamp: 1686767201, Funktion: OSMP_RECV END, OSMPRank: 1
Timestamp: 1686767201, Funktion: OSMP_SEND END, OSMPRank: 0
Timestamp: 1686767201, Funktion: OSMP_SEND START, OSMPRank: 0
Timestamp: 1686767203, Funktion: OSMP_RECV START, OSMPRank: 1
Timestamp: 1686767203, Funktion: OSMP_RECV START, OSMPRank: 1
Timestamp: 1686767203, Funktion: OSMP_RECV END, OSMPRank: 1
Timestamp: 1686767203, Funktion: OSMP_SEND END, OSMPRank: 0
Timestamp: 1686767203, Funktion: OSMP_SEND START, OSMPRank: 0
Timestamp: 1686767205, Funktion: OSMP_RECV START, OSMPRank: 1
Timestamp: 1686767205, Funktion: OSMP_RECV START, OSMPRank: 1
Timestamp: 1686767205, Funktion: OSMP_RECV END, OSMPRank: 1
Timestamp: 1686767205, Funktion: OSMP_SEND END, OSMPRank: 0
Timestamp: 1686767205, Funktion: OSMP_FINALIZE START, OSMPRank: 0
Timestamp: 1686767207, Funktion: OSMP_RECV START, OSMPRank: 1
Timestamp: 1686767207, Funktion: OSMP_RECV START, OSMPRank: 1
Timestamp: 1686767207, Funktion: OSMP_RECV END, OSMPRank: 1
Timestamp: 1686767209, Funktion: OSMP_RECV START, OSMPRank: 1
Timestamp: 1686767209, Funktion: OSMP_RECV START, OSMPRank: 1
Timestamp: 1686767209, Funktion: OSMP_RECV END, OSMPRank: 1
Timestamp: 1686767211, Funktion: OSMP_RECV START, OSMPRank: 1
Timestamp: 1686767211, Funktion: OSMP_RECV START, OSMPRank: 1
Timestamp: 1686767211, Funktion: OSMP_RECV END, OSMPRank: 1
Timestamp: 1686767213, Funktion: OSMP_RECV START, OSMPRank: 1
Timestamp: 1686767213, Funktion: OSMP_RECV START, OSMPRank: 1
Timestamp: 1686767213, Funktion: OSMP_RECV END, OSMPRank: 1
Timestamp: 1686767215, Funktion: OSMP_RECV START, OSMPRank: 1
Timestamp: 1686767215, Funktion: OSMP_RECV START, OSMPRank: 1
Timestamp: 1686767215, Funktion: OSMP_RECV END, OSMPRank: 1
Timestamp: 1686767217, Funktion: OSMP_RECV START, OSMPRank: 1
Timestamp: 1686767217, Funktion: OSMP_RECV START, OSMPRank: 1
Timestamp: 1686767217, Funktion: OSMP_RECV END, OSMPRank: 1
Timestamp: 1686767219, Funktion: OSMP_RECV START, OSMPRank: 1
Timestamp: 1686767219, Funktion: OSMP_RECV START, OSMPRank: 1
Timestamp: 1686767219, Funktion: OSMP_RECV END, OSMPRank: 1
Timestamp: 1686767221, Funktion: OSMP_RECV START, OSMPRank: 1
Timestamp: 1686767221, Funktion: OSMP_RECV START, OSMPRank: 1
Timestamp: 1686767221, Funktion: OSMP_RECV END, OSMPRank: 1
Timestamp: 1686767223, Funktion: OSMP_RECV START, OSMPRank: 1
Timestamp: 1686767223, Funktion: OSMP_RECV START, OSMPRank: 1
Timestamp: 1686767223, Funktion: OSMP_RECV END, OSMPRank: 1
